affiliation1	affiliation2	doculect	location1	location2	textID	text_segment	tokenID	token_context	context_translation	token	token_translation	pro	anim	weight	role	flag	position	nc	comments
semi	nena	jewish+dohok	36.8607	42.8973	G	9	536	z?llan m?srаd.'		m?srad	office		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	10	537	mar?si-loxun xa na pтdra,'		xa na podra	some powder		inan	1	instr	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	11	538	qam-maresi-lan pтdra,'		podra	powder		inan	1	instr	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	18	545	hullu ?alan xa-?аse'		?alan	to us	1	hum	1	rec	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	18	546	hullu ?alan xa-?аse'		xa-?ase	a tray		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	19	547	љaqlax ?ixаla,		?ixala	food		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	20	548	k-љaqlax ?ixаla.'		?ixala	food		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	26	555	b-azi l-kаstar.'		l-kastar	to Kastel		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	27	556	tтv,' qam-nabli-lan kastаr.'		kastar	Kastel		inan	1	goal-c	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	28	557	k?tamon mаtamon,' marun kаstar.'		kastar	Kastel		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	29	558	?иlan kastar,'		kastar	Kastel		inan	1	goal	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	32	561	m??elu ?alan		?alan	to us	1	hum	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	33	562	?anna xulu-lu ??dyom u-b?nhe' hil xuљиba.'		?anna	these	3	inan	1	do-def	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	34	563	x?llan b?nтke,'		b?noke	in the morning		adv	1	other	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	43	572	mapidax-le yoma dиni,' hil b?nhe.'		yoma deni	our day		inan	2	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	46	575	?elu trumbele min ?щba,'		m?n ?uba	from Suba		inan	1	abl	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	47	576	?ruxlu ??llan.		??llan	to us	1	hum	1	rec	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	48	577	Wu??a ?ana ji ma?keli m?nne b?t-?аrabi,'		m?nne	with him	3	hum	1	addr	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	49	578	?am? k-?arx?t ??llan?'		??llan	to us	1	hum	1	rec	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	54	583	?axni lа k-yax ?a?mau?t.'		?a?ma?ut	Independencey Day		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	61	590	xuљeba kud-xa z?lle l-xa-dukta ta-gyаne.'		l-xa dukta ta gyane	to his own place		inan	2	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	62	591	aya mnob?lla xalta' xаlta,'		?aya	this	3	hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	63	592	kud-xa nob?lle xa-ta gyаne,'		ta gyane	to himself	3	hum	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	64	593	u-z?llan љщla,'		љula	work		inan	1	goal	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	70	599	?aval raba car?t wawa'		raba carot	a lot of trouble		inan	2	cop	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	72	601	la k-?awax-wa m?n x?mma,		m?n x?mma	because of heat		inan	1	stim	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	73	602	damxax-wa l-wаrya.		l-warya	outside		adv	1	loc	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	79	608	?aya љik qрelan.'		?aya	this	3	inan	1	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	85	614	hullu-lan ba?аne,'		ba?ane			inan	1	rec	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	86	615	qрela ?alan, hil-?atta.		?alan		1	hum	1	ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	93	622	??tlan yalщnke,'		yalunke	children		hum	1	poss	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	94	623	??tlan nawagмne,'		nawagine	grand-children		hum	1	poss	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	G	95	624	??tlan navic?rke.'		nawic?rke	great-grand-children		hum	1	poss	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	5	629	g-mazminiwa l-?ирa.		l-?eрa	for the holiday		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	15	639	?az g?-mzabni-wa-le ta m?љ?lmаne.'		ta m?љ?lmane	to Muslims		hum	1	ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	16	640	x???e' g-nablax-wa r?љ ?aye		x???e	grains		inan	1	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	16	641	x???e' g-nablax-wa r?љ ?aye		r?љ ?aye	on water		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	17	642	g?-mxalаx-wa-la guniya d-x???e'		guniya d-x???e	a bag of grain		inan	2	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	18	643	gunмya' g-dare-wa-la go ?aљ?at.		guniya	a bag		inan	1	do	prep	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	18	644	gunмya' g-dare-wa-la go ?aљ?at.		go taљ?at	laundry basin		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	19	645	mnablax-wa-la r?љ ?aye		r?љ ?aye	on water		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	20	646	?ega xa b-deqa-wa ta gщrgur,'		ta gurgur	for bulgur		inan	1	ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	21	647	?u-xa b-deqa-wa ta dмqe d-љаb?a.'		ta diqe d-љab?a	Shabbat flat breads		inan	2	do	other	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	22	648	bаbi' g-dab??-wa tтra.'		tora	bull		anim	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	23	649	?aw tтra' g?-mzab?n-wa p?sra dмde'		p?sra dide	its meat		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	24	650	?az go љщqa љi' g-oрi-wa ??rwe,'		??rwe	sheep		anim	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	25	651	g-marwe-wa ??rwe.'		??rwe	sheep		anim	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	26	652	kudxa g-marwe-wa ??rwe'		??rwe	sheep		anim	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	27	653	g-oрi-wa qаlya.'		qalya	stew		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	28	654	g-oрi-wa qаlya,'		qalya	stew		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	29	655	g-dare-wa-lu go kadim hatxa zтre,'		go kadim	in jugs		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	30	656	bаs ?awa k-?xlм-wa.'		?awa	that	3	inan	1	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	31	657	g-zaw?n-wa p?sra' hatxa ?anna rщwe'		p?sra	meat		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	32	658	g-darya-wa-lu go tanakаye		go tanakaye	in barrels		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	33	659	g-?a?ya-wla-lu m?lxa'		m?lxa	salt		inan	1	instr	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	34	660	?u-g-darya-wa-lu go tanakаye'		go tanakaye	in barrels		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	35	661	kud rota g-mapqax-wa xapca m?nnu.		m?nnu	of them	3	inan	1	abl	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	36	662	kullu g-zonаx-wa-lu,'		kullu	all of them	other	inan	1	do-def	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	41	667	?u-darax-wa-lu r?љ xola kullu		r?љ xola	on a rope	other	inan	1	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	42	668	makuљax-wa x?' rтta,'		xa	one		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	43	669	darax-wa-la go ?aye		go ?aye	on water		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	44	670	?oha lа g-?be		?oha	this	3	inan	1	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	49	675	u-kud-xa ?ani g-oрi-wa ?ixаla,'		?ixala	food		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	50	676	g-oрax-wa kаde,'		kade	jugs		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	51	677	u-mnablax-wa ?awаye,'		?awaye	things		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	52	678	?o g-ezax-wa l-љkаrro,'		l-љkarro	to the љkarro river		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	53	679	?o g-ezax-wa=ћ l-kn?љta		l-kn?љta	to the synagogue		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	54	680	g-ezax-wa go-cammаne,'		go cammane	in orchards		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	55	681	g-dare-wa xтla.'		xola	rope		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	57	683	hаtxa wawa' ?мraq,'		hatxa	like this		adv	1	cop	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	66	692	– xa k-љaqla-wa qаlya,'		qalya	stew		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	67	693	xa k-љaqla-wa r?zza'		r?zza	rice		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	68	694	u-xa k-љaqla-wa qаmxa'		qamxa	flour		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	69	695	u-xa k-љaqla-wa g?rsa.'		g?rsa	flour		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	70	696	g-ezi-wa go camаne,'		camane	orchards		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	84	710	g?-mzab?n-wa jщlle.'		julle	clothes		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	89	716	p-љaqli-wa tаlme.'		talme	jugs		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	90	717	?az g-ezax-wa l-?иna.'		l-?ena	to the spring		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	91	718	g-zoni-le xa zaw?rta hatxa zщrta,'		zaw?rta	jugs		inan	1	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	92	719	?u-ge-zax-wa l-?e`na.		l-?ena	to the spring		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	93	720	?az ge-zax-wa l-?ena		l-?ena	to the spring		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	94	721	g-darax-wa talme		talme	jugs		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	H	101	728	b-garsм-wa,' x???e ?u-r?zza,' g?rsa,'		x???e	grain		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	1	729	?oha ?eрa d-?atta, g-?mri-le ?anщkka.		?anukka	Hanukka		inan	1	other	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	2	730	jabrмwa-lu' huраye' b?t quw?tta'		huрaye	Jews		hum	1	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	3	731	la doqi di`n.'		din	religion		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	3	732	la doqi di`n.'		din	religion		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	4	733	ma?o d-g-oрi ?eрa yawna`n,'		?eрa	holiday		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	5	734	lа ?oрi ?eр?t huраye.'		?eр?t huрaye	the Jewish holiday		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	10	739	g-?mri-le' bet miqdаљ.'		bet miqdaљ	temple		inan	2	other	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	13	742	g-mal?e-wa go-bet miqdаљ љam?a dohun,' b?t љemen zи?a.'		љam?a dohun	their oil		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	14	743	u-lа xzelu deh?n ze?ta.'		deh?n ze?ta	olive oil		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	17	746	bas xa dukta xzelu xa tanakаye,'		xa tanakaye	one barrel		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	I	23	752	qam-?oрi-la ?ирa,'		?eрa	holiday		inan	1	becm-c	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	6	759	?aval ?ana ?atta mabli-li l do`hok		ana	I	1	hum	1	do-def	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	6	760	?aval ?ana ?atta mabli-li l do`hok		l-Dohok	to Dohok		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	7	761	k-taxr?n-na kulla, m?n be?a l-be?a.'		kulla	all of it	other	inan	1	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	8	762	g-oрi-wa pogrтm'		pogrom	pogrom		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	11	765	yalщnkelemaљal g-ezax-wa l-mаdrasa'		l-madrasa	to school		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	12	766	mzob?nnu batane ?aval maљu simlмh.'		batane	houses		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	14	768	g-hanel-м-wa'		tre alpe dinar	two thousand Dinar		inan	3	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	20	774	?az batetun ?am? b-zonаx-lu		batetun	your houses		inan	1	do-def	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	21	775	?am? b-yawax-loxun pare?'		pare	money		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	22	776	kud miљpa??' љq?lla xa cаnta' bas xа canta'		xa canta	one suitcase		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	23	777	qam-?a?e-la jщlle'		julle	clothes		inan	1	instr	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	24	778	g-me?e-wa m?n gyane ??mma ?u-xamљi dinаr.'		m?n gyane	with himself	refl-3	hum	1	com	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	24	779	g-me?e-wa m?n gyane ??mma ?u-xamљi dinаr.'		dinar	Dinar		inan	3	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	25	780	me?e-wa xa sа?a ?u-xa ?as?qta.'		xa sa?a	one watch		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	26	781	?a?e-wa h?nna l-yisra?иl… l-yersuљalаyim'		l-yisra?el	to Israel		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	27	782	?az љuqlu kщlle m?ndi,'		kulle m?ndi	everything	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	28	783	bas ?a?e b-yersuљalаyim.'		b-yeruљalayim	to Jerusalem		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	29	784	naљe la k-i?e-wa cu`-m?ndi.'		cu-m?ndi	nothing	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	30	785	h?avalh damm?t m?elan ?аxxa		?axxa	here		inan	1	goal	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	34	789	sehrаne' g-oрax-wa		sehrane	Sehrane		inan	1	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	35	790	damm?t g-napqax-wa m?n ?eр?t p?s?a.'		m?n ?eр?t zyara	from Pentecost		inan	2	abl	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	36	791	k-xal?i-wa hyom љvi?i љel pиsa?h'		yom љvi?i љel pesa?	the seventh day of Passover		inan	3	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	39	794	g-ezi-wa l-co`l.'		col	field		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	40	795	g-oрi-wa p?sra r?љ nщra,'		p?sra	meat		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	41	796	g-oрi-wa h?nna… hbikщrh d?t ?eрoxun brмxa.'		bikur	visit		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	42	797	?az b-a?e-walemaљal k?slax,'		k?slax	at yours		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	43	798	g-oрi-lax ?eрa brмxa,'		?eрa brixa	Happy holiday'		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	44	799	b-azi-wa xa-be?a xиta.'		xa-be?a xeta	another house		inan	2	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	45	800	b-azi-wa l-be?a ??аha,'		l-be?a ??aha	a third house		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	58	813	lemaљal lel hasиder,' lel p?s?a,' lа g-oрi-wa kud bи?a b-noљ gyаne.'		lel p?s?a	the Seder		inan	2	do	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	59	814	g-oрi-wa lel hasиder.'		lel haseder	the Seder		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	60	815	b?t sщkka ћi' lа g-oрi-wa kudxa sukka ta gyan?d go bи?a.'		sukka ta gyan?t go be?a	his own sukka at home		inan	3	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	61	816	g-oрi-wa xa sukka rаb?a.'		sukka rab?a	a big sukka		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	62	817	ma?k?n-nax x?-m?ndi.'		xa-m?ndi	something	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	63	818	msof?rre' m?n dohok yom?d ??rтta' l-mтs?l.'		l-mo??l	to Mosul		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	64	819	zaw?n-wa ?awаye.'		?awaye	things		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	65	820	lа g-or?t go kn?љta.'		go kn?љta	in synagogue		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	66	821	?udle ha?harа,'		ha?hara	purification		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	J	70	825	?il ?ulu-le ?aw?r go kn?љta.		go kn?љta	to synagogue		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	4	829	k-xaze-walemaљal xa-brаta,'		xa-brata	a girl		hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	8	833	?ana b-az?n ?eha brаta,' brat h?nna… plтni,'		?eha brata	this girl		hum	2	goal	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	9	834	?alb?n-na ?alox.		?alox	to you	2	hum	1	ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	10	835	b-?al?b-wa-la ?ale.'		?ale	to him	3	hum	1	ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	13	838	ya?ani kullu k-i?и-wa xa ?u-xet,'		xa ?u-xet	each other	other	hum	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	14	839	kullu b-k-i?и-wa xa ?u-xeta.'		xa ?u-xeta	each other	other	hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	15	840	b-?al?b-wa-la m?nne,'		m?nne	from him	3	hum	1	rec-ben	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	21	846	hb-qav?i-wah h ta?arмxh		ta?arix	date		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	22	847	qab?l kщllu' b-oрi-wa ??nna.'		??nna	henna		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	23	848	b-oрi-wa q?dduљ.'		q?dduљ	engagement		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	29	854	g-zaw?n-wa ?ala ?awаye.' jщlle,' dиhwa,'		?awaye	things		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	39	864	mabli-wa x?tna.'		x?tna	groom		hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	40	865	g-mabliґ-wa-le hh?averi`mh dide,' gu`re, l-ne`hra,'		l-nehra	to the river		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	41	866	u-bna`?a' mabli-wa l-kalo.		kalo	bride		hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	42	867	mas?x?ni-wa tama ma`ye,'		?aye	water		inan	1	loc	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	43	868	ba??r hadax g-malus?i-wa-le ju`lle,'		julle	clothes		inan	1	instr	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	44	869	?u-g-mark?wiґ-waЇ-le l-su`sa.'		l-susa	on a horse		anim	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	45	870	?u-g-me?eґ-wa-le h?il be??t be-ka`lo.'		?il be??t be-kalo	till the bride's house		inan	3	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	46	871	b-a?e-wa l-beЇ? be-ka`lo,'		be? be-kalo	the bride's house		inan	2	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	47	872	kalo mabqi`-wa-la.'		kalo	bride		inan	1	do-def	bare	0	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	48	873	x?tna ?u-hh?averi` dide k-e?e-wa l-be?a		l-be?a	home		inan	2	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	49	874	d?t ?oрi s?eva braxo`t.'		љeva braxot	wedding ceremony		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	50	875	?az tama xamka naqle b-amri-wa ta-x?tna'		ta x?tna	to the groom		inan	1	addr	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	51	876	?axni g-?bax ?oha m?ndi, ?oha m?ndi, ?oha m?ndi, ?o`ha m?ndi.'		?oha m?ndi	thins thing	other	inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	53	878	m?n tama g-mabli`-wa-la,' k?s be x?tna,'		k?s be x?tna	at the groom's house		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	54	879	g-oрi-wa љeva braxтt'		љeva braxot	wedding ceremony		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	55	880	?agar g-oрi-wa hhaxi rabah h?nna…' lel?t ??nna.'		lel?t ??nna	the Henna ceremony		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	59	884	bega g-ma?urм-wa-lu' go ?трa,' kalo ?u-x?tna,'		go ?oрa	in the room		hum	2	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	60	885	?az ma?uri-wa-lu go ?трa,'		go ?oрa	in the room		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	61	886	?aya lа k-i?a cum?ndi,'		cu m?ndi	nothing	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	62	887	?awa lа k-i?e cum?ndi,'		cu m?ndi	nothing	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	63	888	?u-x?' mal?p-wa kаlo.'		kalo	bride		hum	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	64	889	hmiskenah la k-i?a cu`m?ndi.'		cu m?ndi	nothing	other	inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	69	894	kud yo`m,' љo?а yome,' mabli-wa-le x?tna l-kn?љta,'		x?tna	groom		inan	1	do-def	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	70	895	mabli-wa-le ?мl kn?љta.'		?il kn?љta	till the synagogue		inan	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	71	896	?ani b-yatwi-wa ltаma,'		ltama	there		inan	1	loc	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	72	897	?awa b-?aw?r-wa go kn?љta,		go kn?љta	in the synagogue		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	73	898	?u-g-mabli-wa ?ixаla, ?il ?a??rta.'		?ixala	food		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	74	899	g-ezi-wa l-kn?љta,'		l-kn?љta	to the synagogue		inan	1	goal	prep	1	NA	NA
